Date,Adj Close,Close,High,Low,Open,Volume
2022-02-17,35.70999908,35.70999908,37.43000031,35.40999985,36.13000107,28432100
2022-02-18,34.68000031,34.68000031,36.32500076,34.66999817,35.52000046,28199900
2022-02-22,33.68000031,33.68000031,35.09999847,33.27999878,34.20999908,28731300
2022-02-23,32.38999939,32.38999939,34.20999908,32.29999924,33.88999939,27254800
2022-02-24,34.86999893,34.86999893,34.95000076,29.70999908,29.96999931,42978100
2022-02-25,34.97999954,34.97999954,35.27199936,34.00999832,34.84000015,23691500
2022-02-28,36.02999878,36.02999878,36.31000137,34.98500061,35.25999832,44865200
2022-03-01,33.88999939,33.88999939,35.59999847,33.65000153,35.45000076,31436200
2022-03-02,34.04000092,34.04000092,34.22000122,32.97000122,34,26112500
2022-03-03,31.71999931,31.71999931,34.29100037,31.41500092,34.22000122,38337600
2022-03-04,29.82999992,29.82999992,31.72999954,29.27000046,31.5,52098700
2022-03-07,28.56999969,28.56999969,31.93799973,28.54999924,31.47999954,60265800
2022-03-08,30.73999977,30.73999977,31.56999969,28.27799988,28.51000023,55014700
2022-03-09,31.5,31.5,32.72999954,31.20000076,31.75,33734500
2022-03-10,30.40999985,30.40999985,31.14500046,29.84000015,30.86000061,30785900
2022-03-11,30.76000023,30.76000023,31.38999939,30.42000008,31.29999924,29454700
2022-03-14,29.27000046,29.27000046,30.54999924,28.79999924,30.51000023,41897400
2022-03-15,29.79999924,29.79999924,30.40999985,29.05999947,29.52000046,33060500
2022-03-16,32.61000061,32.61000061,32.63499832,30.27000046,30.53000069,34688800
2022-03-17,32.84999847,32.84999847,32.91999817,31.56999969,32.34000015,27278600
2022-03-18,33.36000061,33.36000061,33.41999817,32.33000183,32.52000046,35827800
2022-03-21,31.97999954,31.97999954,32.81999969,31.25,32.81999969,35200600
2022-03-22,33.34999847,33.34999847,33.59999847,31.84000015,31.93000031,21852800
2022-03-23,33.06000137,33.06000137,33.68000031,32.56999969,32.70999908,19024700
2022-03-24,34.70000076,34.70000076,34.95000076,33.43999863,34.74000168,52533600
2022-03-25,34.06000137,34.06000137,34.91999817,33.54999924,34.54999924,28078800
2022-03-28,34.77000046,34.77000046,34.90999985,33.72999954,34.13999939,22175200
2022-03-29,37.18999863,37.18999863,37.45000076,35.56999969,35.56999969,37969000
2022-03-30,36.58000183,36.58000183,37.0890007,36.20500183,36.65999985,22306500
2022-03-31,35.68000031,35.68000031,36.72999954,35.36999893,36.5,20608700
2022-04-01,35.97999954,35.97999954,36.47999954,35.40000153,35.68000031,16793300
2022-04-04,36.50999832,36.50999832,36.93000031,36.21500015,36.40000153,20217800
2022-04-05,34.95999908,34.95999908,36.61000061,34.72000122,36.34999847,20984200
2022-04-06,33.40999985,33.40999985,34,32.54999924,33.85499954,28854800
2022-04-07,32.27000046,32.27000046,33.34000015,31.02000046,33.34000015,34581000
2022-04-08,32.04999924,32.04999924,32.55099869,31.57999992,31.92000008,17991000
2022-04-11,32.04000092,32.04000092,32.68999863,31.11000061,31.36000061,19680300
2022-04-12,31.98999977,31.98999977,33.09500122,31.70999908,32.40000153,32619800
2022-04-13,32.63000107,32.63000107,33.11000061,31.93000031,32,20186400
2022-04-14,32.68000031,32.68000031,33.46500015,32.63999939,32.86000061,18763000
2022-04-18,31.79000092,31.79000092,32.60499954,31.42000008,32.54999924,24413800
2022-04-19,33.79999924,33.79999924,33.99000168,31.96999931,32.15999985,23319600
2022-04-20,33.20999908,33.20999908,34.31999969,33.18000031,33.99000168,21330500
2022-04-21,31.68000031,31.68000031,34.40999985,31.37000084,34.25,32937100
2022-04-22,30.82999992,30.82999992,32.22499847,30.79999924,31.62000084,22748900
2022-04-25,32.43999863,32.43999863,32.5,30.45999908,30.59000015,29416300
2022-04-26,31.32999992,31.32999992,32.20000076,31,32.04000092,26981900
2022-04-27,30.68000031,30.68000031,31.97999954,30.15999985,31.10000038,30762600
2022-04-28,32.81999969,32.81999969,32.86999893,30.97999954,31,30251600
2022-04-29,31.47999954,31.47999954,33.15000153,31.40999985,32.52000046,24948600
2022-05-02,30.38999939,30.38999939,31.35000038,29.51000023,31.23999977,45651000
2022-05-03,29.46999931,29.46999931,30.59000015,28.85000038,30.14999962,58340700
2022-05-04,28.10000038,28.10000038,28.39999962,25.89999962,27.40999985,115601800
2022-05-05,26.82999992,26.82999992,28.82999992,26.20000076,27.87000084,52804200
2022-05-06,26.06999969,26.06999969,26.84000015,24.75,26.84000015,56575100
2022-05-09,23.04999924,23.04999924,26.06500053,22.79999924,25.40999985,58095900
2022-05-10,23.67000008,23.67000008,24.54999924,22.79999924,23.85000038,47982500
2022-05-11,22.56999969,22.56999969,24.14999962,22.5,23.28000069,51137700
2022-05-12,23.29000092,23.29000092,24.05999947,21.69000053,22.14999962,63999300
2022-05-13,24.38999939,24.38999939,24.87100029,23.68000031,23.87999916,53577600
2022-05-16,23.59000015,23.59000015,24.45999908,23.39999962,24.30999947,27285200
2022-05-17,24.20000076,24.20000076,24.89999962,23.59000015,24.31999969,33859400
2022-05-18,22.45999908,22.45999908,24.18799973,22.34000015,23.97999954,35747300
2022-05-19,23.23999977,23.23999977,23.80999947,22.20000076,22.29000092,36461200
2022-05-20,23.35000038,23.35000038,24.10000038,22.40999985,23.80999947,32104700
2022-05-23,23.78000069,23.78000069,23.82999992,22.70999908,23.31999969,35204800
2022-05-24,21.54999924,21.54999924,23.73999977,21.40999985,23.69000053,40726100
2022-05-25,22.04000092,22.04000092,22.35499954,21.27499962,21.70999908,31270800
2022-05-26,23.10000038,23.10000038,23.28000069,21.92499924,22.14999962,30199400
2022-05-27,23.67000008,23.67000008,24.12999916,23.32999992,23.48999977,29710200
2022-05-31,23.20000076,23.20000076,23.89999962,23.0340004,23.5,33194800
2022-06-01,22.94000053,22.94000053,23.87000084,22.56500053,23.53000069,26383600
2022-06-02,24.73999977,24.73999977,24.82999992,22.94000053,23.06999969,30691100
2022-06-03,24.14999962,24.14999962,24.49500084,23.72500038,24.17000008,24283600
2022-06-06,24.72999954,24.72999954,25.43499947,24.28000069,24.86000061,29834700
2022-06-07,25.29999924,25.29999924,25.70000076,24.06999969,24.20000076,27453700
2022-06-08,25.82999992,25.82999992,26.54999924,25.29999924,25.70000076,31225300
2022-06-09,25.44000053,25.44000053,26.69000053,25.35499954,25.94000053,42063600
2022-06-10,23.71999931,23.71999931,24.97100067,23.64999962,24.79999924,29868000
2022-06-13,21.56999969,21.56999969,22.58499908,21.34300041,22.21999931,33130300
2022-06-14,21.09000015,21.09000015,21.95199966,20.8939991,21.71999931,43006300
2022-06-15,22.03000069,22.03000069,22.38999939,21.23999977,21.34000015,36073700
2022-06-16,20.46999931,20.46999931,21.39999962,20.15500069,21.04000092,55312400
2022-06-17,21.80999947,21.80999947,21.95999908,20.37000084,20.37000084,46728400
2022-06-21,21.76000023,21.76000023,22.45999908,21.69000053,22,35257700
2022-06-22,21.5,21.5,22.20999908,21.29999924,21.40999985,32314400
2022-06-23,22.37000084,22.37000084,22.44000053,21.38999939,21.62999916,27010500
2022-06-24,23.03000069,23.03000069,23.19000053,22.29999924,22.47999954,38140100
2022-06-27,22.86000061,22.86000061,23.63999939,22.34499931,23.45000076,27153400
2022-06-28,22.07999992,22.07999992,23.45999908,22.04000092,22.96999931,24350100
2022-06-29,21.46999931,21.46999931,22.14999962,21.07999992,22.11000061,30704800
2022-06-30,20.45999908,20.45999908,21.12599945,19.89500046,21.11000061,30882500
2022-07-01,21.34000015,21.34000015,21.37000084,20.43000031,20.70000076,20693300
2022-07-05,22.52000046,22.52000046,22.54999924,20.82999992,21.17000008,24500300
2022-07-06,21.5,21.5,22.07999992,21.31999969,21.5,32689400
2022-07-07,22.73999977,22.73999977,22.75900078,21.61000061,21.63999939,23121900
2022-07-08,22.34000015,22.34000015,22.95999908,21.83200073,22.43000031,20231300
2022-07-11,21.19000053,21.19000053,22.25,21.13999939,21.95000076,17546900
2022-07-12,21.56999969,21.56999969,21.78000069,20.97500038,21.28000069,17373500
2022-07-13,21.5,21.5,21.61000061,20.71999931,20.93000031,18994900
2022-07-14,20.64999962,20.64999962,21.46500015,20.5909996,21.25,31561700
2022-07-15,21.67000008,21.67000008,21.78000069,20.76499939,21,24503600
2022-07-18,22.57999992,22.57999992,23.20000076,22.11000061,22.17000008,30935900
2022-07-19,22.67000008,22.67000008,23.07999992,22.19000053,22.75,23148900
2022-07-20,24.12000084,24.12000084,24.21999931,22.80500031,22.88999939,27844600
2022-07-21,24.22999954,24.22999954,24.25,23.60000038,24.02000046,18425400
2022-07-22,23.29999924,23.29999924,24.80999947,23.08499908,24.32999992,20209400
2022-07-25,23.35000038,23.35000038,23.54000092,22.62999916,23.27000046,12923000
2022-07-26,22.54999924,22.54999924,23.14999962,22.45000076,23.14999962,24402800
2022-07-27,23.09000015,23.09000015,23.31999969,22.48999977,23,28384300
2022-07-28,23.30999947,23.30999947,23.42000008,22.13999939,22.88999939,22886100
2022-07-29,23.45000076,23.45000076,23.48500061,22.38999939,23.18000031,29406600
2022-08-01,24.60000038,24.60000038,24.62000084,22.88500023,23.43000031,46960700
2022-08-02,29.25,29.25,29.43000031,27.10000038,28.48999977,107926300
2022-08-03,30.19000053,30.19000053,31.43000031,29.36000061,29.71999931,62061200
2022-08-04,31.85000038,31.85000038,32.22999954,29.60000038,29.78000069,55573600
2022-08-05,32.00999832,32.00999832,32.63000107,31.04000092,31.20000076,39963600
2022-08-08,31.85000038,31.85000038,32.95500183,31.65999985,32.33000183,28064900
2022-08-09,31.05999947,31.05999947,31.54999924,30.71999931,31.37000084,27042900
2022-08-10,32.79999924,32.79999924,33.18999863,32.22999954,32.43999863,31318100
2022-08-11,32.24000168,32.24000168,33.36000061,32.04199982,33.15999985,24624600
2022-08-12,32.47000122,32.47000122,32.75999832,31.70000076,32.59000015,21950700
2022-08-15,32.49000168,32.49000168,32.90999985,31.93000031,32.09999847,14149200
2022-08-16,32.38000107,32.38000107,32.72499847,31.32999992,32.08000183,28072300
2022-08-17,30.71999931,30.71999931,31.70999908,30.44000053,31.64999962,24239400
2022-08-18,30.14999962,30.14999962,30.62000084,29.86000061,30.55999947,20831600
2022-08-19,29.01000023,29.01000023,29.56999969,28.62999916,29.5,24180900
2022-08-22,28,28,28.80500031,27.87000084,28.34000015,20233100
2022-08-23,27.80999947,27.80999947,28.67499924,27.75,28.05999947,24298300
2022-08-24,28.70999908,28.70999908,29.21999931,27.85000038,27.93000031,20022500
2022-08-25,29.62000084,29.62000084,29.63999939,28.80999947,28.88999939,15470900
2022-08-26,28.57999992,28.57999992,29.70999908,28.36000061,29.51000023,16490800
2022-08-29,28.73999977,28.73999977,29.19000053,28.05999947,28.10000038,17245100
2022-08-30,28.70999908,28.70999908,29.29000092,28.12000084,29.18000031,24409300
2022-08-31,28.76000023,28.76000023,29.87999916,28.75,29.11000061,20740700
2022-09-01,28.92000008,28.92000008,28.95000076,27.69000053,28.17000008,17828100
2022-09-02,29.04999924,29.04999924,29.63500023,28.64999962,29.5,14604400
2022-09-06,28.88999939,28.88999939,29.37000084,28.28000069,29.34000015,20422800
2022-09-07,30.03000069,30.03000069,30.14999962,28.81999969,28.90999985,20632200
2022-09-08,30.68000031,30.68000031,30.89999962,29.29000092,29.42000008,29393500
2022-09-09,31.78000069,31.78000069,32.04999924,30.88999939,31,28055900
2022-09-12,32.5,32.5,32.61999893,31.85000038,31.95000076,29349900
2022-09-13,31.31999969,31.31999969,31.78000069,30.21999931,30.69000053,29364700
2022-09-14,33.04999924,33.04999924,33.13999939,31.10000038,31.25,34493400
2022-09-15,33.13000107,33.13000107,34.32500076,32.74000168,32.95000076,41849100
2022-09-16,31.93000031,31.93000031,32.14500046,30.87999916,30.95999908,50970700
2022-09-19,31.48999977,31.48999977,31.97999954,31.05999947,31.44000053,22867600
2022-09-20,31.48999977,31.48999977,32.56000137,31.19000053,31.48999977,23652400
2022-09-21,30.46999931,30.46999931,31.67499924,30.35000038,31.45000076,22328400
2022-09-22,28.57999992,28.57999992,30.19000053,28.53000069,30.19000053,29038100
2022-09-23,27.81999969,27.81999969,28.34000015,27.36000061,28.01000023,26472600
2022-09-26,26.88999939,26.88999939,28.15999985,26.81999969,27.70999908,24953800
2022-09-27,27.56999969,27.56999969,28.48999977,27.15999985,27.67000008,22392800
2022-09-28,28.04000092,28.04000092,28.15999985,27.19000053,27.43000031,21290400
2022-09-29,26.42000008,26.42000008,27.71999931,26,27.65999985,26160700
2022-09-30,26.5,26.5,27.30999947,26.15999985,26.15999985,23894900
2022-10-03,26.71999931,26.71999931,26.89999962,25.95999908,26.76000023,19940800
2022-10-04,29.19000053,29.19000053,29.25,27.60000038,27.625,25462200
2022-10-05,29.18000031,29.18000031,29.64999962,28.30999947,28.47999954,21458500
2022-10-06,29.72999954,29.72999954,30.23999977,28.95999908,29.20000076,25399500
2022-10-07,28.06999969,28.06999969,28.86000061,27.92000008,28.82999992,19690200
2022-10-10,27.53000069,27.53000069,28.45000076,27.22999954,28.23999977,13413500
2022-10-11,24.65999985,24.65999985,26.04999924,22.94000053,25.54500008,92468800
2022-10-12,25.97999954,25.97999954,26.11499977,24.55999947,25.04999924,30945900
2022-10-13,25,25,26.02499962,24.19000053,24.46999931,32838500
2022-10-14,24.70999908,24.70999908,26.06999969,24.65999985,25.64999962,22540000
2022-10-17,25.94000053,25.94000053,26.26499939,25.07999992,25.26000023,25074900
2022-10-18,27.61000061,27.61000061,27.70999908,26.49500084,27.06999969,25643300
2022-10-19,27.53000069,27.53000069,27.72999954,26.85000038,27.05999947,15428500
2022-10-20,27.87000084,27.87000084,28.68000031,27.23999977,27.31999969,20835300
2022-10-21,28.02000046,28.02000046,28.43499947,27.15999985,27.5,20651600
2022-10-24,27.64999962,27.64999962,27.97999954,26.51000023,27.70999908,19194200
2022-10-25,28.36000061,28.36000061,28.54500008,27.32999992,28,17366400
2022-10-26,28.20000076,28.20000076,28.97999954,27.86499977,28.17000008,17315900
2022-10-27,27.81999969,27.81999969,28.76000023,27.65999985,28.39999962,16768600
2022-10-28,27.5,27.5,27.87999916,26.48999977,27.80999947,27116700
2022-10-31,26.56999969,26.56999969,27.72999954,26.29999924,27.61000061,37327000
2022-11-01,29.75,29.75,31,29.12000084,30.06999969,87994000
2022-11-02,28.80999947,28.80999947,30.15999985,28.62999916,29.56999969,37083500
2022-11-03,28.72999954,28.72999954,29.52000046,27.70999908,28.03000069,28033200
2022-11-04,28.38999939,28.38999939,29.72500038,28.04000092,29.44000053,22304200
2022-11-07,27.69000053,27.69000053,28.82500076,27.61499977,28.70499992,19204100
2022-11-08,27.44000053,27.44000053,28.32999992,26.81999969,27.56999969,27033900
2022-11-09,26.54999924,26.54999924,28.00499916,26.44000053,27.30999947,21186300
2022-11-10,28.85000038,28.85000038,29.31999969,28.10000038,28.37999916,35196900
2022-11-11,29.14999962,29.14999962,30.43499947,28.70000076,28.95000076,35861100
2022-11-14,29.06999969,29.06999969,29.70000076,28.79000092,28.85000038,24426200
2022-11-15,31.56999969,31.56999969,31.81500053,30,30.25,43066500
2022-11-16,30.04000092,30.04000092,31.15999985,29.82999992,30.95000076,26540200
2022-11-17,28.87999916,28.87999916,29.5,28.39999962,29.10000038,22684100
2022-11-18,28.95999908,28.95999908,29.40500069,28.70000076,29.20999908,15676300
2022-11-21,28.25,28.25,28.70999908,28.01000023,28.52000046,16159400
2022-11-22,28.07999992,28.07999992,28.32999992,27.31200027,28.27000046,20368600
2022-11-23,28.79000092,28.79000092,28.94000053,28.13999939,28.36000061,12964900
2022-11-25,28.5,28.5,28.87999916,28.23999977,28.70999908,5200400
2022-11-28,27.76000023,27.76000023,28.65500069,27.72999954,28.11000061,11120000
2022-11-29,27.76000023,27.76000023,28.22999954,27.57999992,28.04999924,15007800
2022-11-30,29.13999939,29.13999939,29.13999939,27.63999939,27.79999924,18177000
2022-12-01,28.34000015,28.34000015,29.60000038,28.29999924,29.21999931,18066600
2022-12-02,28.75,28.75,28.78000069,27.19000053,27.37999916,15980500
2022-12-05,27.70000076,27.70000076,28.86000061,27.64999962,28.40999985,17486300
2022-12-06,26.92000008,26.92000008,27.86000061,26.70000076,27.70000076,19772900
2022-12-07,26.39999962,26.39999962,26.87000084,26.02000046,26.61000061,21193900
2022-12-08,26.45000076,26.45000076,27.03000069,26.27599907,26.52000046,14909600
2022-12-09,26.54999924,26.54999924,26.95999908,26.23999977,26.39999962,14253500
2022-12-12,27.03000069,27.03000069,27.22999954,26.11000061,26.42000008,16483600
2022-12-13,26.97999954,26.97999954,28.45499992,26.90999985,28.03000069,27635400
2022-12-14,27.46999931,27.46999931,27.81999969,26.77000046,27.06999969,19427300
2022-12-15,26.23999977,26.23999977,27.11000061,25.87999916,26.97999954,19377800
2022-12-16,25.96999931,25.96999931,26.45000076,25.65999985,26.05999947,22684200
2022-12-19,24.95000076,24.95000076,26.02000046,24.69000053,26.02000046,35616100
2022-12-20,24.95999908,24.95999908,25.28000069,24.61000061,24.71999931,28536500
2022-12-21,25.36000061,25.36000061,25.67000008,24.87100029,25.14999962,20444500
2022-12-22,24.63999939,24.63999939,25.10000038,24.04199982,24.93000031,23752700
2022-12-23,24.63999939,24.63999939,24.72500038,24.16200066,24.45999908,11610000
2022-12-27,24.39999962,24.39999962,24.70000076,23.89999962,24.29000092,15258600
2022-12-28,24.59000015,24.59000015,24.71999931,24.02000046,24.20999908,15669200
2022-12-29,24.90999985,24.90999985,25.375,24.29000092,24.75,17828300
2022-12-30,24.72999954,24.72999954,24.85000038,24.23999977,24.42000008,20474100
2023-01-03,25.36000061,25.36000061,25.75,25.02000046,25.37000084,22155300
2023-01-04,25.90999985,25.90999985,25.96999931,25.31999969,25.72999954,14816000
2023-01-05,25.54999924,25.54999924,26.01000023,25.54999924,25.72999954,9942000
2023-01-06,26.39999962,26.39999962,26.54000092,25.39999962,25.86000061,19443800
2023-01-09,27.39999962,27.39999962,28.04999924,27.14999962,27.29999924,24962100
2023-01-10,28.04000092,28.04000092,28.25,27.14999962,27.39999962,15413700
2023-01-11,28.35000038,28.35000038,28.52000046,27.92000008,28.23999977,15421700
2023-01-12,29.03000069,29.03000069,29.18499947,28.20000076,28.85000038,17513400
2023-01-13,29.44000053,29.44000053,29.5,28.65999985,28.68000031,16940700
2023-01-17,29.20000076,29.20000076,29.78000069,28.95499992,29.44000053,20816500
2023-01-18,28.95999908,28.95999908,30.09000015,28.88500023,29.95000076,25257200
2023-01-19,29.03000069,29.03000069,29.28499985,28.34000015,28.46999931,15651500
2023-01-20,30.36000061,30.36000061,30.38999939,29.12000084,29.29999924,23008700
2023-01-23,30.53000069,30.53000069,31.11000061,30.26499939,30.62999916,22041100
2023-01-24,29.93000031,29.93000031,31.20000076,28.51000023,28.51000023,14464400
2023-01-25,30.29000092,30.29000092,30.39999962,28.79999924,29.21999931,14488100
2023-01-26,30.02000046,30.02000046,30.64699936,29.30999947,30.53000069,25383600
2023-01-27,30.36000061,30.36000061,30.59700012,29.5,29.70000076,18224000
2023-01-30,29.62999916,29.62999916,30.54000092,29.59000015,30.20000076,17969700
2023-01-31,30.93000031,30.93000031,30.95999908,29.73999977,29.75,15611500
2023-02-01,31.48999977,31.48999977,31.85000038,30.63999939,30.87999916,21206400
2023-02-02,33.04999924,33.04999924,33.47000122,32.41999817,32.41999817,32045500
2023-02-03,33.09000015,33.09000015,33.95000076,32.15000153,32.16999817,25804900
2023-02-06,33.90000153,33.90000153,34.20999908,32.90000153,33.52999878,33594900
2023-02-07,34.90000153,34.90000153,35.06000137,33.40999985,33.65999985,59374000
2023-02-08,36.83000183,36.83000183,37.58000183,34.5,37.43000031,109597800
2023-02-09,35.88999939,35.88999939,37.36000061,35.65000153,36.88999939,44068500
2023-02-10,34.29999924,34.29999924,35.39899826,34.04999924,34.40000153,41936400
2023-02-13,33.43999863,33.43999863,34.52000046,33.34999847,34.5,35043700
2023-02-14,35.22999954,35.22999954,35.36000061,32.72399902,33.11000061,38856500
2023-02-15,36.22999954,36.22999954,36.24000168,34.71500015,35.00999832,31443800
2023-02-16,36.22000122,36.22000122,36.72999954,35.45199966,35.59999847,28202700
2023-02-17,34.77000046,34.77000046,36.22999954,34.56999969,35.95999908,27946700
2023-02-21,34.20000076,34.20000076,34.38999939,33.49000168,33.77999878,24696800
2023-02-22,34.54000092,34.54000092,35.16999817,34.22000122,34.34999847,23294000
2023-02-23,34.47000122,34.47000122,34.79999924,33.70000076,34.79000092,23661700
2023-02-24,33.40000153,33.40000153,33.91999817,33.02000046,33.70000076,19101000
2023-02-27,33.54999924,33.54999924,33.84999847,33.06000137,33.67499924,19079100
2023-02-28,33.25999832,33.25999832,34,33.16500092,33.75,17144000
2023-03-01,32.99000168,32.99000168,33.58000183,32.88999939,33.43000031,14404700
2023-03-02,33.68999863,33.68999863,33.79999924,32.22999954,32.54000092,17967400
2023-03-03,34.56999969,34.56999969,34.59000015,33.79999924,34,14990400
2023-03-06,33.88000107,33.88000107,35.11000061,33.84999847,34.58499908,18903000
2023-03-07,34.13999939,34.13999939,35,33.59999847,33.84999847,25538400
2023-03-08,34.00999832,34.00999832,34.63000107,33.52000046,34.00999832,16174300
2023-03-09,32.31999969,32.31999969,34.52000046,32.27999878,34.40999985,27629700
2023-03-10,31.11000061,31.11000061,32.03499985,30.77000046,32,32553600
2023-03-13,30.81999969,30.81999969,31.08499908,29.96999931,30.58499908,24302600
2023-03-14,32.36000061,32.36000061,33.41999817,32.15999985,32.93999863,34241800
2023-03-15,31.96999931,31.96999931,32.23500061,31.38500023,31.82999992,28434900
2023-03-16,32.72999954,32.72999954,32.90000153,31.54999924,31.59000015,20044700
2023-03-17,31.78000069,31.78000069,32.47000122,31.51000023,32.38000107,27102500
2023-03-20,31.93000031,31.93000031,32.36000061,31.45999908,31.60000038,14157800
2023-03-21,32.86000061,32.86000061,33.13999939,32.22999954,32.33000183,19780200
2023-03-22,31.52000046,31.52000046,32.72000122,31.5,32.58000183,24636400
2023-03-23,31.18000031,31.18000031,32.20000076,30.75,31.87999916,16806900
2023-03-24,30.75,30.75,31.14999962,30.29000092,30.94000053,14775300
2023-03-27,30.62000084,30.62000084,31.04000092,30.13999939,31.03000069,17918000
2023-03-28,30.06999969,30.06999969,30.86000061,29.97999954,30.53000069,23087300
2023-03-29,30.87000084,30.87000084,30.89999962,30.20000076,30.62000084,18917500
2023-03-30,31.19000053,31.19000053,31.85000038,30.87999916,31.5,16261300
2023-03-31,31.70000076,31.70000076,31.84499931,31.20999908,31.42000008,14824600
2023-04-03,31.45999908,31.45999908,31.75499916,31.16699982,31.5,23529100
2023-04-04,31.38999939,31.38999939,32.13000107,31.28499985,31.94000053,15146900
2023-04-05,31.12000084,31.12000084,31.23500061,30.46999931,30.95000076,17243300
2023-04-06,31.18000031,31.18000031,31.48999977,30.5,30.93000031,14486900
2023-04-10,31.73999977,31.73999977,31.78499985,30.61000061,30.95999908,16463100
2023-04-11,31.12000084,31.12000084,31.79999924,30.87999916,31.75,16906500
2023-04-12,30.59000015,30.59000015,31.45000076,30.39999962,31.19000053,15964900
2023-04-13,31.44000053,31.44000053,31.59000015,30.69000053,30.83499908,15079600
2023-04-14,31.47999954,31.47999954,31.62000084,30.93000031,31.30999947,11851900
2023-04-17,32.08000183,32.08000183,32.18999863,31.62999916,32.18999863,25206200
2023-04-18,31.72999954,31.72999954,32.93000031,31.61000061,32.36999893,18698600
2023-04-19,32.04000092,32.04000092,32.36999893,31.15999985,31.35000038,13822000
2023-04-20,31.5,31.5,32.04000092,31.39999962,31.52000046,12747100
2023-04-21,30.82999992,30.82999992,31.45999908,29.70999908,31.36000061,40543100
2023-04-24,30.68000031,30.68000031,31.05999947,30.22999954,30.68000031,14596200
2023-04-25,29.59000015,29.59000015,30.46999931,29.55400085,30.34000015,20399200
2023-04-26,29.68000031,29.68000031,30.12000084,29.46500015,29.70000076,14277100
2023-04-27,29.70000076,29.70000076,30.17000008,29.21999931,30.06999969,27293700
2023-04-28,31.04999924,31.04999924,31.27000046,29.41500092,29.62000084,28516100
2023-05-01,32.74000168,32.74000168,33,31.76000023,32,49867100
2023-05-02,36.52000046,36.52000046,36.625,34.22999954,35.02000046,102993500
2023-05-03,37.84000015,37.84000015,38.34999847,36.34999847,36.75,68580800
2023-05-04,37.49000168,37.49000168,37.79999924,36.68500137,37.47999954,44819400
2023-05-05,37.75,37.75,37.95000076,36.86999893,37.47999954,24676200
2023-05-08,38.83000183,38.83000183,38.93000031,37.47999954,37.81999969,30992100
2023-05-09,38.18999863,38.18999863,38.58000183,37.90499878,38.49000168,19387000
2023-05-10,38.79000092,38.79000092,38.95000076,38.16999817,38.59999847,19531500
2023-05-11,38.41999817,38.41999817,39.18000031,38.34000015,38.63999939,16515600
2023-05-12,38.45000076,38.45000076,39.22999954,38.20000076,38.63999939,21614700
2023-05-15,38.13999939,38.13999939,38.47999954,37.99000168,38.34000015,17826600
2023-05-16,37.43999863,37.43999863,38.15000153,37.43999863,37.93000031,21829100
2023-05-17,37.84000015,37.84000015,37.95500183,37.36000061,37.72999954,19534400
2023-05-18,39.25,39.25,39.49000168,37.75999832,37.97999954,27828100
2023-05-19,39.18000031,39.18000031,39.49000168,38.91500092,39.25,19750800
2023-05-22,39.16999817,39.16999817,40.5,39.07600021,39.13000107,27581600
2023-05-23,38.65999985,38.65999985,39.65000153,38.50999832,38.99000168,18679400
2023-05-24,37.95999908,37.95999908,38.65999985,37.77000046,38.04999924,22074700
2023-05-25,37.95000076,37.95000076,38.58499908,37.52500153,38.47999954,18634200
2023-05-26,38.45000076,38.45000076,38.75999832,38.22000122,38.24000168,14427900
2023-05-30,37.56000137,37.56000137,39.06000137,37.56000137,38.72999954,18143200
2023-05-31,37.93000031,37.93000031,38.04999924,37.06999969,37.25,34506300
2023-06-01,38.47999954,38.47999954,38.5,37.26499939,37.5,17115300
2023-06-02,39.72999954,39.72999954,39.88999939,39,39,21212000
2023-06-05,40.41999817,40.41999817,40.79000092,39.5,39.5,24218600
2023-06-06,40.25,40.25,40.72999954,39.93000031,40.24900055,14570100
2023-06-07,38.99000168,38.99000168,40.25,38.61000061,40.24000168,23653900
2023-06-08,40.25999832,40.25999832,40.63000107,39.04000092,39.18000031,20301800
2023-06-09,40.99000168,40.99000168,41,40.02000046,40.04999924,21932700
2023-06-12,41.74000168,41.74000168,41.74499893,41.06000137,41.25999832,15987700
2023-06-13,41.40999985,41.40999985,41.83000183,40.88999939,41.75,16659600
2023-06-14,41.27000046,41.27000046,41.59000015,40.56999969,41.29999924,15077600
2023-06-15,43.36000061,43.36000061,43.75,40.93999863,41.02000046,41477800
2023-06-16,43.52000046,43.52000046,43.66500092,42.52999878,43.06999969,27981000
2023-06-20,42.16999817,42.16999817,43.47000122,42.02000046,42.77000046,19931300
2023-06-21,42.65999985,42.65999985,43.2179985,41.77000046,42.5,21916500
2023-06-22,42.81000137,42.81000137,43.86999893,42.20999908,42.29999924,19542100
2023-06-23,43.34000015,43.34000015,43.75500107,42.33000183,42.59000015,23153100
2023-06-26,44.41999817,44.41999817,45.04000092,43.68000031,43.75,33693000
2023-06-27,43.83000183,43.83000183,44.83000183,43.75,44.68999863,29652100
2023-06-28,44.24000168,44.24000168,45.24000168,43.31999969,43.5,28187400
2023-06-29,42.58000183,42.58000183,44.27999878,42.11000061,44.09000015,28595300
2023-06-30,43.16999817,43.16999817,43.43000031,42.91999817,43.11000061,17412300
2023-07-03,43.09000015,43.09000015,43.40000153,42.58000183,43.16999817,7578100
2023-07-05,43.65999985,43.65999985,43.88000107,42.88999939,42.88999939,15730400
2023-07-06,42.11000061,42.11000061,43,41.86999893,42.99000168,17983600
2023-07-07,42.90999985,42.90999985,43.11999893,41.94100189,42.06999969,14931300
